2018-12-28 02:47:15,1.10530000,UTC
2018-12-28 02:49:45,1.10540000,UTC
2018-12-28 02:50:22,1.10490000,UTC
2018-12-28 02:54:45,1.10520000,UTC
2018-12-28 02:57:19,1.10530000,UTC
2018-12-28 02:58:51,1.10510000,UTC
2018-12-28 02:59:37,1.10510000,UTC
2018-12-28 09:04:08,1.10470000,UTC
